date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:12:13	34350/34350	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2007%20Sep%202023%2012:53:28%20GMT	https://cairoadvogado.com/wp-content/themes/Divi/core/admin/fonts/fontawesome/fa-regular-400.eot	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2016/Site%2016/cairoadvogado.com/wp-content/themes/Divi/core/admin/fonts/fontawesome/fa-regular-400.eot	(from https://cairoadvogado.com/)
13:12:13	15202/15202	---M-Z	200	added ('OK')	text/css	date:Mon,%2003%20Jun%202024%2014:15:13%20GMT	https://cairoadvogado.com/wp-content/et-cache/2/et-divi-dynamic-2.css?ver=1717424113	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2016/Site%2016/cairoadvogado.com/wp-content/et-cache/2/et-divi-dynamic-20e83.css	(from https://cairoadvogado.com/)
13:12:13	42187/42187	---MCZ	200	added ('OK')	application/json	date:Wed,%2005%20Jun%202024%2016:12:13%20GMT	https://cairoadvogado.com/wp-json/wp/v2/pages/2	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2016/Site%2016/cairoadvogado.com/wp-json/wp/v2/pages/2.json	(from https://cairoadvogado.com/)
13:12:13	228023/228023	---MCZ	200	added ('OK')	application/json	date:Wed,%2005%20Jun%202024%2016:12:13%20GMT	https://cairoadvogado.com/wp-json/	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2016/Site%2016/cairoadvogado.com/wp-json/index.html	(from https://cairoadvogado.com/)
13:12:13	816/816	---M-Z	200	added ('OK')	text/xml	date:Wed,%2005%20Jun%202024%2016:12:14%20GMT	https://cairoadvogado.com/xmlrpc.php?rsd	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2016/Site%2016/cairoadvogado.com/xmlrpc0db0.php	(from https://cairoadvogado.com/)
13:12:14	2109/2109	---M-Z	200	added ('OK')	application/json	date:Wed,%2005%20Jun%202024%2016:12:14%20GMT	https://cairoadvogado.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcairoadvogado.com%2F	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2016/Site%2016/cairoadvogado.com/wp-json/oembed/1.0/embedc9de.json	(from https://cairoadvogado.com/)
13:12:14	2268/2268	---M-Z	200	added ('OK')	text/xml	date:Wed,%2005%20Jun%202024%2016:12:14%20GMT	https://cairoadvogado.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcairoadvogado.com%2F&format=xml	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2016/Site%2016/cairoadvogado.com/wp-json/oembed/1.0/embed22d3	(from https://cairoadvogado.com/)
13:12:15	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2005%20Jun%202024%2016:12:14%20GMT	http://www.googletagmanager.com/gtm.js?id=	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2016/Site%2016/www.googletagmanager.com/gtm.c5445.delayed	(from https://cairoadvogado.com/)
13:12:15	896/896	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Sep%202023%2017:00:50%20GMT	https://cairoadvogado.com/wp-content/uploads/2023/09/cropped-Proposta-de-Logotipo_Cairo-Rodrigues-6-32x32.png	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2016/Site%2016/cairoadvogado.com/wp-content/uploads/2023/09/cropped-Proposta-de-Logotipo_Cairo-Rodrigues-6-32x32.png	(from https://cairoadvogado.com/)
13:12:15	6036/6036	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Sep%202023%2017:00:50%20GMT	https://cairoadvogado.com/wp-content/uploads/2023/09/cropped-Proposta-de-Logotipo_Cairo-Rodrigues-6-192x192.png	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2016/Site%2016/cairoadvogado.com/wp-content/uploads/2023/09/cropped-Proposta-de-Logotipo_Cairo-Rodrigues-6-192x192.png	(from https://cairoadvogado.com/)
13:12:16	5659/5659	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Sep%202023%2017:00:50%20GMT	https://cairoadvogado.com/wp-content/uploads/2023/09/cropped-Proposta-de-Logotipo_Cairo-Rodrigues-6-180x180.png	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2016/Site%2016/cairoadvogado.com/wp-content/uploads/2023/09/cropped-Proposta-de-Logotipo_Cairo-Rodrigues-6-180x180.png	(from https://cairoadvogado.com/)
13:12:17	2323/2323	---M-Z	200	added ('OK')	text/css	date:Mon,%2003%20Jun%202024%2014:15:14%20GMT	https://cairoadvogado.com/wp-content/et-cache/2/et-core-unified-deferred-2.min.css?ver=1717424114	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2016/Site%2016/cairoadvogado.com/wp-content/et-cache/2/et-core-unified-deferred-2.minea36.css	(from https://cairoadvogado.com/)
13:12:17	119858/119858	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Sep%202023%2016:13:35%20GMT	https://cairoadvogado.com/wp-content/uploads/2023/09/Design-sem-nome-3.jpg	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2016/Site%2016/cairoadvogado.com/wp-content/uploads/2023/09/Design-sem-nome-3.jpg	(from https://cairoadvogado.com/)
13:12:17	35620/35620	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Sep%202023%2016:54:10%20GMT	https://cairoadvogado.com/wp-content/uploads/2023/09/Proposta-de-Logotipo_Cairo-Rodrigues-1200-%c3%97-400-px-1.png	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2016/Site%2016/cairoadvogado.com/wp-content/uploads/2023/09/Proposta-de-Logotipo_Cairo-Rodrigues-1200-%c3%97-400-px-1.png	(from https://cairoadvogado.com/)
13:12:18	9326/9326	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Sep%202023%2015:51:34%20GMT	https://cairoadvogado.com/wp-content/uploads/2023/09/device-repair-mask-01.png	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2016/Site%2016/cairoadvogado.com/wp-content/uploads/2023/09/device-repair-mask-01.png	(from https://cairoadvogado.com/)
13:12:19	10148/10148	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Sep%202023%2016:49:35%20GMT	https://cairoadvogado.com/wp-content/uploads/2023/09/Proposta-de-Logotipo_Cairo-Rodrigues-6.png	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2016/Site%2016/cairoadvogado.com/wp-content/uploads/2023/09/Proposta-de-Logotipo_Cairo-Rodrigues-6.png	(from https://cairoadvogado.com/)
13:12:19	132459/132459	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Sep%202023%2016:48:24%20GMT	https://cairoadvogado.com/wp-content/uploads/2023/09/Proposta-de-Logotipo_Cairo-Rodrigues-5.png	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2016/Site%2016/cairoadvogado.com/wp-content/uploads/2023/09/Proposta-de-Logotipo_Cairo-Rodrigues-5.png	(from https://cairoadvogado.com/)
13:12:19	2686/2686	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Sep%202023%2017:15:06%20GMT	https://cairoadvogado.com/wp-content/uploads/2023/09/2.png	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2016/Site%2016/cairoadvogado.com/wp-content/uploads/2023/09/2.png	(from https://cairoadvogado.com/)
13:12:19	2533/2533	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Sep%202023%2017:15:07%20GMT	https://cairoadvogado.com/wp-content/uploads/2023/09/1.png	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2016/Site%2016/cairoadvogado.com/wp-content/uploads/2023/09/1.png	(from https://cairoadvogado.com/)
13:12:20	2817/2817	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Sep%202023%2017:15:05%20GMT	https://cairoadvogado.com/wp-content/uploads/2023/09/4.png	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2016/Site%2016/cairoadvogado.com/wp-content/uploads/2023/09/4.png	(from https://cairoadvogado.com/)
13:12:20	2462/2462	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Sep%202023%2017:15:06%20GMT	https://cairoadvogado.com/wp-content/uploads/2023/09/3.png	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2016/Site%2016/cairoadvogado.com/wp-content/uploads/2023/09/3.png	(from https://cairoadvogado.com/)
13:12:20	61888/61888	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Sep%202023%2016:43:25%20GMT	https://cairoadvogado.com/wp-content/uploads/2023/09/3.jpg	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2016/Site%2016/cairoadvogado.com/wp-content/uploads/2023/09/3.jpg	(from https://cairoadvogado.com/)
13:12:20	3739/3739	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Sep%202023%2018:02:58%20GMT	https://cairoadvogado.com/wp-content/uploads/2023/09/Proposta-de-Logotipo_Cairo-Rodrigues-7-1-150x150.png	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2016/Site%2016/cairoadvogado.com/wp-content/uploads/2023/09/Proposta-de-Logotipo_Cairo-Rodrigues-7-1-150x150.png	(from https://cairoadvogado.com/)
13:12:21	23560/23560	---M-Z	200	added ('OK')	text/css	date:Wed,%2013%20Sep%202023%2022:28:30%20GMT	https://cairoadvogado.com/wp-content/uploads/trustindex-google-widget.css?ver=1694644110	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2016/Site%2016/cairoadvogado.com/wp-content/uploads/trustindex-google-widget9279.css	(from https://cairoadvogado.com/)
13:12:21	114684/114684	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Jun%202024%2016:12:21%20GMT	https://cairoadvogado.com/privacy-policy/	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2016/Site%2016/cairoadvogado.com/privacy-policy/index.html	(from https://cairoadvogado.com/)
13:12:21	113381/113381	---M-Z	200	added ('OK')	text/css	date:Tue,%2002%20Apr%202024%2022:03:11%20GMT	https://cairoadvogado.com/wp-includes/css/dist/block-library/style.min.css?ver=6.5.3	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2016/Site%2016/cairoadvogado.com/wp-includes/css/dist/block-library/style.minef10.css	(from https://cairoadvogado.com/)
13:12:21	87553/87553	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2007%20Nov%202023%2020:14:15%20GMT	https://cairoadvogado.com/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2016/Site%2016/cairoadvogado.com/wp-includes/js/jquery/jquery.minf43b.js	(from https://cairoadvogado.com/)
13:12:22	13577/13577	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2009%20Jun%202023%2016:19:24%20GMT	https://cairoadvogado.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2016/Site%2016/cairoadvogado.com/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://cairoadvogado.com/)
13:12:22	7194/7194	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2007%20Sep%202023%2017:21:17%20GMT	https://cairoadvogado.com/wp-content/plugins/click-to-chat-for-whatsapp/new/inc/assets/js/app.js?ver=3.29.4	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2016/Site%2016/cairoadvogado.com/wp-content/plugins/click-to-chat-for-whatsapp/new/inc/assets/js/appec5b.js	(from https://cairoadvogado.com/)
13:12:23	274008/274008	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2007%20Sep%202023%2012:53:28%20GMT	https://cairoadvogado.com/wp-content/themes/Divi/js/scripts.min.js?ver=4.18.0	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2016/Site%2016/cairoadvogado.com/wp-content/themes/Divi/js/scripts.min8686.js	(from https://cairoadvogado.com/)
13:12:23	3349/3349	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2007%20Sep%202023%2012:53:32%20GMT	https://cairoadvogado.com/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/jquery.fitvids.js?ver=4.18.0	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2016/Site%2016/cairoadvogado.com/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/jquery.fitvids8686.js	(from https://cairoadvogado.com/)
13:12:24	1343/1343	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2007%20Sep%202023%2012:53:28%20GMT	https://cairoadvogado.com/wp-content/themes/Divi/core/admin/js/common.js?ver=4.18.0	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2016/Site%2016/cairoadvogado.com/wp-content/themes/Divi/core/admin/js/common8686.js	(from https://cairoadvogado.com/)
13:12:24	40385/40385	---M-Z	200	added ('OK')	text/javascript	etag:%229dc1-61a10f6f96781-gzip%22	https://cdn.trustindex.io/loader.js?ver=6.5.3	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2016/Site%2016/cdn.trustindex.io/loaderef10.js	(from https://cairoadvogado.com/)
13:12:25	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Jun%202024%2016:12:25%20GMT	http://cairoadvogado.com/wp-content/themes/Divi/core/admin/fonts/modules/base/modules.eot	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2016/Site%2016/cairoadvogado.com/wp-content/themes/Divi/core/admin/fonts/modules/base/modules.25.delayed	(from https://cairoadvogado.com/privacy-policy/)
13:12:25	784/784	---M-Z	200	added ('OK')	application/rss+xml	etag:%2274eb3efd37b3438ddc1ff9d8a5ef562e%22	https://cairoadvogado.com/privacy-policy/feed/	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2016/Site%2016/cairoadvogado.com/privacy-policy/feed/index.html	(from https://cairoadvogado.com/privacy-policy/)
13:12:26	6400/6400	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2007%20Sep%202023%2012:53:28%20GMT	https://cairoadvogado.com/wp-content/themes/Divi/core/admin/fonts/modules/base/modules.eot	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2016/Site%2016/cairoadvogado.com/wp-content/themes/Divi/core/admin/fonts/modules/base/modules.eot	(from https://cairoadvogado.com/privacy-policy/)
13:12:26	10944/10944	---MCZ	200	added ('OK')	application/json	date:Wed,%2005%20Jun%202024%2016:12:26%20GMT	https://cairoadvogado.com/wp-json/wp/v2/pages/3	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2016/Site%2016/cairoadvogado.com/wp-json/wp/v2/pages/3.json	(from https://cairoadvogado.com/privacy-policy/)
13:12:26	2213/2213	---M-Z	200	added ('OK')	application/json	date:Wed,%2005%20Jun%202024%2016:12:27%20GMT	https://cairoadvogado.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcairoadvogado.com%2Fprivacy-policy%2F	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2016/Site%2016/cairoadvogado.com/wp-json/oembed/1.0/embed7916.json	(from https://cairoadvogado.com/privacy-policy/)
13:12:27	2370/2370	---M-Z	200	added ('OK')	text/xml	date:Wed,%2005%20Jun%202024%2016:12:27%20GMT	https://cairoadvogado.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcairoadvogado.com%2Fprivacy-policy%2F&format=xml	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2016/Site%2016/cairoadvogado.com/wp-json/oembed/1.0/embed06ab	(from https://cairoadvogado.com/privacy-policy/)
13:12:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Jun%202024%2016:12:27%20GMT	https://cairoadvogado.com/?p=3	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2016/Site%2016/cairoadvogado.com/index2207.html	(from https://cairoadvogado.com/privacy-policy/)
13:12:28	5401/5401	---M-Z	200	added ('OK')	text/css	date:Mon,%2003%20Jun%202024%2013:31:23%20GMT	https://cairoadvogado.com/wp-content/et-cache/global/et-divi-customizer-global.min.css?ver=1717421483	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2016/Site%2016/cairoadvogado.com/wp-content/et-cache/global/et-divi-customizer-global.min71a9.css	(from https://cairoadvogado.com/privacy-policy/)
